,imdb_title_id,title,year,release_month,release_weekday,duration,country1,language,production_company,IMDb rating,votes,director,f-dir,movie_count,writer,f-wr,Genre1,Genre2,Main Actor1,Main Actor2,Main Actor3,f-ac,usa_gross_income,worlwide_gross_income,budget,f-rated,YearGp
96,tt0110538,Mixed Nuts,1994,5,Thursday,97,USA,English,TriStar Pictures,5.5,10177,Nora Ephron,1.0,8,Nora Ephron,1.0,Comedy,Drama,Steve Martin,Madeline Kahn,Robert Klein,0.33,11913426.588056682,11913426.588056682,$ 15000000,2.33,90s
97,tt0111470,Trading Mom,1994,5,Friday,82,USA,English,First Look International,5.6,1734,Tia Brelis,1.0,1,Nancy Brelis,1.0,Comedy,Family,Sissy Spacek,Anna Chlumsky,Aaron Michael Metchik,0.67,557304.6069703104,557304.6069703104,,2.67,90s
98,tt0114129,Picture Bride,1994,5,Friday,94,Japan,English,Cecile Films,6.6,1050,Kayo Hatta,1.0,1,Kayo Hatta,1.0,Drama,Romance,Yûki Kudô,Cary-Hiroyuki Tagawa,Tamlyn Tomita,0.67,2163577.880937922,2163577.880937922,,2.67,90s
99,tt0111205,Sister My Sister,1994,12,Friday,89,UK,English,British Screen Productions,6.6,3093,Nancy Meckler,1.0,1,Wendy Kesselman,1.0,Drama,Thriller,Julie Walters,Joely Richardson,Jodhi May,1.0,380499.32180161955,380499.32180161955,,3.0,90s
100,tt0109352,A Business Affair,1994,3,Wednesday,102,UK,English,Canal+,5.5,400,Charlotte Brändström,1.0,1,Charlotte Brändström,1.0,Comedy,Romance,Christopher Walken,Carole Bouquet,Jonathan Pryce,0.33,13195.519001349528,13195.519001349528,,2.33,90s
101,tt0109279,Black Beauty,1994,7,Friday,88,UK,English,Warner Bros.,6.6,9024,Caroline Thompson,1.0,2,Caroline Thompson,1.0,Adventure,Drama,Docs Keepin Time,Alan Cumming,Sean Bean,0.0,8086319.175080973,8086319.175080973,,2.0,90s
102,tt0109217,Bar Girls,1994,4,Friday,93,USA,English,Lavender Circle Mob / Lauran Hoffman,4.7,547,Marita Giovanni,1.0,1,Marita Giovanni,1.0,Drama,,Nancy Allison Wolfe,Liza D'Agostino,Camila Griggs,1.0,1002330.2961066128,1002330.2961066128,,3.0,90s
103,tt0109226,"The Beans of Egypt, Maine",1994,11,Wednesday,99,USA,English,American Playhouse,5.3,252,Jennifer Warren,1.0,1,Carolyn Chute,1.0,Drama,,Martha Plimpton,Kelly Lynch,Rutger Hauer,0.67,129154.02372469635,129154.02372469635,,2.67,90s
104,tt0110091,I Like It Like That,1994,10,Friday,104,USA,English,Columbia Pictures,6.9,1486,Darnell Martin,1.0,1,Darnell Martin,1.0,Comedy,Drama,Luna Lauren Velez,Jon Seda,Tomas Melly,0.33,3074519.253690958,3074519.253690958,,2.33,90s
105,tt0109655,Double Happiness,1994,7,Friday,87,Canada,English,British Columbia Film Commission,7.0,1062,Mina Shum,1.0,1,Mina Shum,1.0,Drama,Romance,Sandra Oh,Stephen Chang,Alannah Ong,0.67,1326175.8550809715,1326175.8550809715,,2.67,90s
106,tt0109913,Go Fish,1994,7,Friday,83,USA,English,Can I Watch,5.6,1969,Rose Troche,1.0,2,Rose Troche,1.0,Comedy,Drama,V.S. Brodie,Guinevere Turner,T. Wendy McMillan,1.0,4200500.783636977,4200500.783636977,$ 15000,3.0,90s
107,tt0114113,The Perez Family,1995,5,Friday,113,USA,English,The Samuel Goldwyn Company,6.0,2077,Mira Nair,1.0,9,Christine Bell,1.0,Comedy,Romance,Marisa Tomei,Alfred Molina,Anjelica Huston,0.67,4810804.00187664,4810804.00187664,$ 11000000,2.67,90s
108,tt0114011,Now and Then,1995,5,Thursday,100,USA,English,New Line Cinema,6.8,26563,Lesli Linka Glatter,1.0,1,Lesli Linka Glatter,1.0,Comedy,Drama,Christina Ricci,Rosie O'Donnell,Thora Birch,1.0,46043103.5486811,63839493.04208661,,3.0,90s
109,tt0113674,Live Nude Girls,1995,12,Friday,95,USA,English,IRS Media,5.2,1654,Julianna Lavin,1.0,1,Julianna Lavin,1.0,Comedy,,Dana Delany,Kim Cattrall,Cynthia Stevenson,1.0,40431.57669291338,40431.57669291338,,3.0,90s
110,tt0113729,Mad Love,1995,5,Friday,93,USA,English,Touchstone Pictures,5.4,6041,Antonia Bird,1.0,3,Antonia Bird,1.0,Comedy,Drama,Chris O'Donnell,Drew Barrymore,Matthew Lillard,0.33,26243289.351797894,26243289.351797894,,2.33,90s
111,tt0114702,Total Eclipse,1995,8,Friday,111,UK,English,FIT Productions,6.6,13052,Agnieszka Holland,1.0,5,Agnieszka Holland,1.0,Biography,Drama,Leonardo DiCaprio,David Thewlis,Romane Bohringer,0.33,577635.923418635,577635.923418635,$ 8000000,2.33,90s
112,tt0114798,Unstrung Heroes,1995,9,Friday,93,USA,English,Hollywood Pictures,6.7,2944,Diane Keaton,1.0,1,Diane Keaton,1.0,Comedy,Drama,Andie MacDowell,John Turturro,Michael Richards,0.33,13466041.620564302,13466041.620564302,,2.33,90s
113,tt0114916,When Night Is Falling,1995,5,Friday,94,Canada,English,Alliance Communications Corporation,6.5,6492,Patricia Rozema,1.0,3,Patricia Rozema,1.0,Drama,Romance,Pascale Bussières,Rachael Crawford,Henry Czerny,0.67,1561817.3962007873,1561817.3962007873,,2.67,90s
114,tt0114614,Tank Girl,1995,3,Friday,104,USA,English,Image Comics,5.4,29771,Rachel Talalay,1.0,3,Rachel Talalay,1.0,Action,Comedy,Lori Petty,Ice-T,Naomi Watts,0.67,6902467.292946192,6902467.292946192,$ 25000000,2.67,90s
115,tt0114616,Tarantella,1995,3,Friday,100,USA,English,Independent Television Service (ITVS),5.1,146,Helen De Michiel,1.0,1,Helen De Michiel,1.0,Drama,,Mira Sorvino,Rose Gregorio,Matthew Lillard,0.67,10588.494652230971,10588.494652230971,,2.67,90s
116,tt0114663,Three Wishes,1995,10,Friday,115,USA,English,Rysher Entertainment,6.1,2746,Martha Coolidge,1.0,10,Martha Coolidge,1.0,Drama,Fantasy,Patrick Swayze,Mary Elizabeth Mastrantonio,Joseph Mazzello,0.33,11934374.68692257,11934374.68692257,$ 10000000,2.33,90s
117,tt0112508,Billy Madison,1995,2,Friday,89,USA,English,Universal Pictures,6.4,128610,Tamra Davis,1.0,5,Tamra Davis,1.0,Comedy,,Adam Sandler,Darren McGavin,Bridgette Wilson-Sampras,0.33,43455681.33381889,44984092.75114173,$ 10000000,2.33,90s
118,tt0112499,The Big Green,1995,9,Friday,100,USA,English,Caravan Pictures,5.6,9107,Holly Goldberg Sloan,1.0,1,Holly Goldberg Sloan,1.0,Comedy,Family,Steve Guttenberg,Olivia d'Abo,Jay O. Sanders,0.33,30120945.538116794,30120945.538116794,$ 12000000,2.33,90s
119,tt0112697,Clueless,1995,6,Friday,97,USA,English,Paramount Pictures,6.8,178118,Amy Heckerling,1.0,8,Amy Heckerling,1.0,Comedy,Romance,Alicia Silverstone,Stacey Dash,Brittany Murphy,1.0,96173712.47304459,103414318.71501967,$ 12000000,3.0,90s
120,tt0112435,The Baby-Sitters Club,1995,8,Friday,94,USA,English,Beacon Communications,5.8,5323,Melanie Mayron,1.0,1,Ann M. Martin,1.0,Comedy,Drama,Schuyler Fisk,Bre Blair,Rachael Leigh Cook,1.0,16449062.562572176,16449062.562572176,$ 6500000,3.0,90s
121,tt0113321,Home for the Holidays,1995,3,Friday,103,USA,English,Paramount Pictures,6.6,11544,Jodie Foster,1.0,2,Jodie Foster,1.0,Comedy,Drama,Holly Hunter,Robert Downey Jr.,Anne Bancroft,0.67,29751664.357342515,29751664.357342515,$ 20000000,2.67,90s
122,tt0113416,The Incredibly True Adventure of Two Girls in Love,1995,6,Friday,94,USA,English,Fine Line Features,6.5,4247,Maria Maggenti,1.0,2,Maria Maggenti,1.0,Comedy,Drama,Laurel Holloman,Maggie Moore,Kate Stafford,1.0,3753792.026824146,3753792.026824146,$ 250000,3.0,90s
123,tt0117038,Michael,1996,2,Friday,105,USA,English,Turner Pictures (I),5.7,40367,Nora Ephron,1.0,8,Nora Ephron,1.0,Comedy,Drama,John Travolta,Andie MacDowell,William Hurt,0.33,157230079.26470998,197478571.2978521,,2.33,90s
124,tt0117050,Shekvarebuli kulinaris ataserti retsepti,1996,1,Wednesday,100,France,French,Les Films du Rivage,6.5,612,Nana Dzhordzhadze,1.0,1,Nana Dzhordzhadze,1.0,Comedy,Romance,Pierre Richard,Micheline Presle,Nino Kirtadze,0.67,1132737.7243084766,1132737.7243084766,FRF 17000000,2.67,90s
125,tt0116743,Kama Sutra: A Tale of Love,1996,2,Thursday,117,USA,English,NDF International,6.0,9768,Mira Nair,1.0,9,Helena Kriel,1.0,Crime,Drama,Indira Varma,Sarita Choudhury,Ramon Tikaram,0.67,6778068.744710005,6778068.744710005,$ 3000000,2.67,90s
126,tt0116692,Jenseits der Stille,1996,12,Thursday,109,Germany,German,ARTE,7.4,4038,Caroline Link,1.0,2,Caroline Link,1.0,Drama,Music,Sylvie Testud,Tatjana Trieb,Howie Seago,0.67,300017.86801147216,300017.86801147216,,2.67,90s
127,tt0116930,Love Serenade,1996,10,Thursday,101,Australia,English,Australian Film Finance Corporation (AFFC),6.9,1395,Shirley Barrett,1.0,1,Shirley Barrett,1.0,Comedy,Crime,Miranda Otto,Rebecca Frith,George Shevtsov,0.67,997177.8339898022,997177.8339898022,AUD 3800000,2.67,90s
128,tt0116985,Manny & Lo,1996,7,Friday,88,USA,English,Pope Productions,6.5,1810,Lisa Krueger,1.0,2,Lisa Krueger,1.0,Comedy,Drama,Mary Kay Place,Scarlett Johansson,Aleksa Palladino,1.0,828579.540108349,828579.540108349,$ 500000,3.0,90s
129,tt0117364,The Portrait of a Lady,1996,10,Friday,144,UK,English,Polygram Filmed Entertainment,6.2,10649,Jane Campion,1.0,7,Jane Campion,1.0,Drama,Romance,Nicole Kidman,John Malkovich,Barbara Hershey,0.67,6091437.718266412,6091437.718266412,,2.67,90s
130,tt0118113,Walking and Talking,1996,10,Friday,86,UK,English,Canal+,6.7,3070,Nicole Holofcener,1.0,2,Nicole Holofcener,1.0,Comedy,Drama,Amy Braverman,Miranda Rhyne,Catherine Keener,1.0,2123734.775525812,2123734.775525812,$ 1000000,3.0,90s
131,tt0118127,Wedding Bell Blues,1996,6,Friday,102,USA,English,Bergman Lustig Productions,5.1,423,Dana Lustig,1.0,1,Annette Goliti Gutierrez,1.0,Comedy,Romance,Illeana Douglas,Paulina Porizkova,Julie Warner,1.0,72665.02340344166,72665.02340344166,,3.0,90s
132,tt0118201,Y'aura t'il de la neige à Noël?,1996,12,Wednesday,90,France,French,Ognon Pictures,6.9,728,Sandrine Veysset,1.0,1,Antoinette de Robien,1.0,Drama,,Dominique Reymond,Daniel Duval,Jessica Martinez,0.67,85692.99840662841,600657.6082154237,,2.67,90s
133,tt0117372,The Preacher's Wife,1996,2,Friday,123,USA,English,Mundy Lane Entertainment,5.6,10740,Penny Marshall,1.0,7,Penny Marshall,1.0,Comedy,Drama,Denzel Washington,Whitney Houston,Courtney B. Vance,0.33,79346924.64464626,79346924.64464626,$ 40000000,2.33,90s
134,tt0117473,The Rich Man's Wife,1996,9,Friday,95,USA,English,Hollywood Pictures,5.2,3020,Amy Holden Jones,1.0,3,Amy Holden Jones,1.0,Thriller,,Halle Berry,Peter Greene,Clive Owen,0.33,14092889.069834284,14092889.069834284,,2.33,90s
135,tt0115640,Beautiful Thing,1996,6,Friday,90,UK,English,Channel Four Films,7.5,22299,Hettie Macdonald,1.0,1,Hettie Macdonald,1.0,Comedy,Drama,Linda Henry,Glen Berry,Scott Neal,0.33,2553667.847801146,2553667.847801146,,2.33,90s
136,tt0115697,Black Sheep,1996,2,Friday,87,USA,English,Broadway Pictures,6.3,35975,Penelope Spheeris,1.0,6,Penelope Spheeris,1.0,Comedy,,Chris Farley,David Spade,Tim Matheson,0.0,53474402.19212873,53474402.19212873,,2.0,90s
137,tt0115742,Boys,1996,5,Friday,86,USA,English,Interscope Communications,5.0,3400,Stacy Cochran,1.0,2,Stacy Cochran,1.0,Drama,Mystery,Winona Ryder,Lukas Haas,John C. Reilly,0.33,851732.3201975779,851732.3201975779,,2.33,90s
138,tt0116141,Dream for an Insomniac,1996,4,Thursday,90,USA,English,Dream for an Insomniac,6.1,2583,Tiffanie DeBartolo,1.0,1,Tiffanie DeBartolo,1.0,Romance,Comedy,Ione Skye,Jennifer Aniston,Mackenzie Astin,0.67,40787.887807520696,40787.887807520696,,2.67,90s
139,tt0116418,Girls Town,1996,8,Wednesday,90,USA,English,Boomer Pictures,6.2,717,Jim McKay,0.0,1,Denise Casano,1.0,Comedy,Drama,Lili Taylor,Bruklin Harris,Anna Grace,1.0,830813.0015105159,830813.0015105159,,2.0,90s
140,tt0116442,Grace of My Heart,1996,12,Wednesday,116,USA,English,Cappa Production,6.7,3528,Allison Anders,1.0,4,Allison Anders,1.0,Comedy,Drama,Illeana Douglas,Sissy Boyd,Christina Pickles,1.0,1089205.0213065646,1089205.0213065646,$ 5000000,3.0,90s
141,tt0116493,Harriet the Spy,1996,7,Wednesday,100,USA,English,Paramount Pictures,5.9,9494,Bronwen Hughes,1.0,3,Louise Fitzhugh,1.0,Comedy,Drama,Michelle Trachtenberg,Gregory Smith,Vanessa Chester,0.67,43828047.75607392,43828047.75607392,$ 12000000,2.67,90s
142,tt0116594,I Shot Andy Warhol,1996,5,Wednesday,103,UK,English,Playhouse International Pictures,6.6,6303,Mary Harron,1.0,5,Mary Harron,1.0,Biography,Drama,Lili Taylor,Jared Harris,Martha Plimpton,0.67,3093734.9802230718,3093734.9802230718,,2.67,90s
143,tt0116293,Female Perversions,1996,5,Friday,120,Germany,English,Mindy Affrime,5.4,2277,Susan Streitfeld,1.0,1,Julie Hébert,1.0,Drama,Fantasy,Tilda Swinton,Amy Madigan,Karen Sillas,1.0,1529036.913282345,1529036.913282345,,3.0,90s
144,tt0116313,The First Wives Club,1996,1,Friday,103,USA,English,Paramount Pictures,6.4,42281,Hugh Wilson,0.0,6,Olivia Goldsmith,1.0,Comedy,,Goldie Hawn,Bette Midler,Diane Keaton,1.0,174007432.2347546,299371587.74782014,$ 26000000,2.0,90s
145,tt0116353,Foxfire,1996,8,Friday,102,USA,English,Chestnut Hill Productions,6.2,8462,Annette Haywood-Carter,1.0,2,Annette Haywood-Carter,1.0,Drama,,Hedy Burress,Angelina Jolie,Jenny Lewis,1.0,444217.987890376,444217.987890376,,3.0,90s
146,tt0119819,Office Killer,1997,12,Wednesday,82,USA,English,Good Fear Films,5.1,1876,Cindy Sherman,1.0,1,Todd Haynes,0.0,Comedy,Crime,Carol Kane,Molly Ringwald,Jeanne Tripplehorn,1.0,122639.32581931465,122639.32581931465,,2.0,90s
147,tt0119773,Nettoyage à sec,1997,9,Wednesday,93,France,French,Cinéa,6.8,1038,Anne Fontaine,1.0,9,Anne Fontaine,1.0,Comedy,Drama,Miou-Miou,Charles Berling,Stanislas Merhar,0.33,24057.329028037384,24057.329028037384,,2.33,90s
148,tt0119843,Oscar and Lucinda,1997,12,Wednesday,132,USA,English,Australian Film Finance Corporation (AFFC),6.6,6375,Gillian Armstrong,1.0,5,Gillian Armstrong,1.0,Drama,Romance,Ralph Fiennes,Cate Blanchett,Ciarán Hinds,0.33,3059620.1037009344,3059620.1037009344,AUD 16000000,2.33,90s
149,tt0119848,Out to Sea,1997,6,Friday,106,USA,English,Twentieth Century Fox,6.1,7842,Martha Coolidge,1.0,10,Martha Coolidge,1.0,Comedy,Romance,Jack Lemmon,Walter Matthau,Dyan Cannon,0.33,46799240.264,49531911.92966355,$ 33000000,2.33,90s
150,tt0119874,The Peacemaker,1997,10,Friday,124,USA,English,DreamWorks,5.9,53180,Mimi Leder,1.0,4,Mimi Leder,1.0,Action,Thriller,George Clooney,Nicole Kidman,Marcel Iures,0.33,66538034.43327103,178125082.4083489,$ 50000000,2.33,90s
151,tt0119899,Pippi Longstocking,1997,10,Friday,76,Sweden,English,Nelvana,5.3,1274,Michael Schaack,0.0,1,Astrid Lindgren,1.0,Animation,Adventure,Melissa Altro,Catherine O'Hara,Carole Pope,1.0,814867.6428971962,814867.6428971962,SEK 80000000,2.0,90s
152,tt0119723,Mrs Dalloway,1997,10,Friday,97,UK,English,First Look International,6.6,3495,Marleen Gorris,1.0,2,Eileen Atkins,1.0,Drama,Romance,Vanessa Redgrave,Natascha McElhone,Michael Kitchen,0.67,5336539.304866043,5336539.304866043,,2.67,90s
153,tt0124185,Under the Skin,1997,11,Friday,82,UK,English,British Film Institute (BFI),6.5,1342,Carine Adler,1.0,1,Carine Adler,1.0,Drama,,Samantha Morton,Claire Rushbrook,Rita Tushingham,1.0,226163.72581931466,226163.72581931466,$ 1000000,3.0,90s
154,tt0130019,"I Love You, Don't Touch Me!",1997,2,Friday,86,USA,English,Big Hair Productions,5.0,456,Julie Davis,1.0,2,Julie Davis,1.0,Comedy,Romance,Marla Schaffel,Mitchell Whitfield,Michael Harris,0.33,159596.89160747663,159596.89160747663,,2.33,90s
155,tt0127302,The Sticky Fingers of Time,1997,6,Friday,81,USA,English,Crystal Pictures,6.1,424,Hilary Brougher,1.0,2,Hilary Brougher,1.0,Sci-Fi,,Terumi Matthews,Nicole Zaray,Belinda Becker,1.0,2596.1726479750782,2596.1726479750782,$ 250000,3.0,90s
156,tt0120481,Washington Square,1997,10,Friday,115,USA,English,Alchemy Filmworks,6.7,3127,Agnieszka Holland,1.0,5,Agnieszka Holland,1.0,Drama,Romance,Jennifer Jason Leigh,Albert Finney,Maggie Smith,0.67,2986019.415395638,2986019.415395638,,2.67,90s
157,tt0120478,Star Kid,1997,1,Friday,101,USA,English,JLT Productions,5.3,2465,Manny Coto,1.0,2,Manny Coto,1.0,Adventure,Family,Joseph Mazzello,Joey Simmrin,Alex Daniels,0.0,11334510.83660436,11334510.83660436,$ 12000000,2.0,90s
158,tt0120185,Spice World,1997,1,Friday,93,UK,English,Columbia Pictures,3.5,32837,Bob Spiers,0.0,2,Jamie Curtis,1.0,Comedy,Family,Mel B,Emma Bunton,Melanie C,1.0,47315797.99446729,47315797.99446729,$ 25000000,2.0,90s
159,tt0120323,A Thousand Acres,1997,5,Friday,105,USA,English,Touchstone Pictures,6.1,5013,Jocelyn Moorhouse,1.0,3,Laura Jones,1.0,Drama,,Michelle Pfeiffer,Jessica Lange,Jason Robards,0.67,12798292.639127726,12798292.639127726,$ 28000000,2.67,90s
160,tt0118787,Buddy,1997,7,Friday,84,USA,English,Jim Henson Pictures,4.9,2452,Caroline Thompson,1.0,2,Caroline Thompson,1.0,Adventure,Comedy,Rene Russo,Robbie Coltrane,Alan Cumming,0.33,16308156.806230528,16308156.806230528,$ 25000000,2.33,90s
161,tt0118866,Clockwatchers,1997,5,Friday,96,UK,English,Goldcrest Films International,6.5,4503,Jill Sprecher,1.0,1,Jill Sprecher,1.0,Comedy,Drama,Toni Collette,Parker Posey,Lisa Kudrow,1.0,867457.0705794392,867457.0705794392,,3.0,90s
162,tt0118586,All Over Me,1997,7,Wednesday,86,USA,English,Baldini Pictures,6.4,3109,Alex Sichel,1.0,1,Alex Sichel,1.0,Crime,Drama,Alison Folland,Tara Subkoff,Cole Hauser,0.67,471789.0713208722,471789.0713208722,,2.67,90s
163,tt0119278,Chicago Cab,1997,10,Friday,96,USA,English,Child's Will Productions,6.4,1827,Mary Cybulski,1.0,1,Mary Cybulski,1.0,Comedy,Drama,Paul Dillon,Tim Gamble,Olivia Trevino,0.33,38613.63368224299,38613.63368224299,,2.33,90s
164,tt0119080,Eve's Bayou,1997,3,Friday,109,USA,English,Trimark Pictures,7.3,8461,Kasi Lemmons,1.0,4,Kasi Lemmons,1.0,Drama,,Jurnee Smollett,Meagan Good,Lynn Whitfield,1.0,23933789.91070405,23933789.91070405,$ 6000000,3.0,90s
165,tt0115005,Tian yu,1998,11,Thursday,99,Hong Kong,Mandarin,Good Machine,7.5,3094,Joan Chen,1.0,2,Joan Chen,1.0,Drama,,Xiaolu Li,Lopsang,Zheng Qian,0.33,1605156.936582822,1617243.2515030676,,2.33,90s
166,tt0128853,You've Got Mail,1998,12,Wednesday,119,USA,English,Warner Bros.,6.6,190193,Nora Ephron,1.0,8,Nora Ephron,1.0,Comedy,Drama,Tom Hanks,Meg Ryan,Greg Kinnear,0.33,183901085.5364724,398253754.2481288,$ 65000000,2.33,90s
167,tt0124555,Finding North,1998,6,Friday,95,USA,English,Redeemable Features,6.5,287,Tanya Wexler,1.0,2,Kim Powers,1.0,Comedy,Drama,Wendy Makkena,John Benjamin Hickey,Jonathan Walker,0.33,43610.447398773016,43610.447398773016,,2.33,90s
168,tt0123324,Why Do Fools Fall in Love,1998,8,Friday,116,USA,English,Rhino Films,6.4,3641,Gregory Nava,0.0,3,Tina Andrews,1.0,Biography,Drama,Halle Berry,Vivica A. Fox,Lela Rochon,1.0,19786772.588361964,19786772.588361964,,2.0,90s
169,tt0140688,Whatever,1998,8,Friday,112,France,French,Anyway Productions,6.4,963,Susan Skoog,1.0,1,Susan Skoog,1.0,Drama,,Liza Weil,Chad Morgan,Frederic Forrest,0.67,487512.5951349693,487512.5951349693,$ 1000000,2.67,90s
170,tt0142231,Down in the Delta,1998,12,Friday,112,USA,English,Amen Ra Films,6.8,1607,Maya Angelou,1.0,1,Maya Angelou,1.0,Drama,,Alfre Woodard,Al Freeman Jr.,Mary Alice,0.67,9007421.462165644,9007421.462165644,,2.67,90s
171,tt0138590,The Man with Rain in His Shoes,1998,11,Friday,91,Spain,English,CLT,6.2,2443,Maria Ripoll,1.0,3,Maria Ripoll,1.0,Comedy,Drama,Lena Headey,Douglas Henshall,Penélope Cruz,0.67,444197.4780797546,11373209.637570553,,2.67,90s
172,tt0169302,Theeviravaathi: The Terrorist,1998,6,Friday,95,India,Tamil,Moderne Gallerie Motion Picture,7.0,1895,Santosh Sivan,1.0,3,Santosh Sivan,1.0,Drama,,Ayesha Dharker,K. Krishna,Sonu Sisupal,0.33,243931.74919631906,253482.35143558282,INR 1091250,2.33,90s
173,tt0120647,Deep Impact,1998,5,Thursday,120,USA,English,Paramount Pictures,6.2,160722,Mimi Leder,1.0,4,Mimi Leder,1.0,Action,Drama,Robert Duvall,Téa Leoni,Elijah Wood,0.33,223029448.80063805,554879135.9172026,$ 75000000,2.33,90s
174,tt0119988,Caught Up,1998,7,Friday,97,USA,English,Heller Highwater Productions,5.5,838,Darin Scott,1.0,1,Darin Scott,1.0,Crime,Drama,Bokeem Woodbine,Damon Saleem,Cynda Williams,0.33,10725505.735815952,10725505.735815952,,2.33,90s
175,tt0120687,The Governess,1998,5,Friday,115,UK,English,Arts Council of England,6.3,2831,Sandra Goldbacher,1.0,1,Sandra Goldbacher,1.0,Drama,Romance,Minnie Driver,Tom Wilkinson,Florence Hoath,0.67,5905827.2625705525,5905827.2625705525,,2.67,90s
176,tt0120692,Strike!,1998,8,Friday,97,Canada,English,Alliance Communications Corporation,6.7,6466,Sarah Kernochan,1.0,1,Sarah Kernochan,1.0,Comedy,,Kirsten Dunst,Gaby Hoffmann,Lynn Redgrave,1.0,1450983.3826625766,1450983.3826625766,,3.0,90s
177,tt0119910,Polish Wedding,1998,7,Friday,105,USA,English,Addis Wechsler Pictures,5.6,3075,Theresa Connelly,1.0,1,Theresa Connelly,1.0,Comedy,Drama,Claire Danes,Jon Bradford,Lena Olin,0.67,1099689.5267975458,1099689.5267975458,,2.67,90s
178,tt0120576,Dance with Me,1998,5,Friday,126,USA,English,Mandalay Entertainment,5.9,5757,Randa Haines,1.0,3,Randa Haines,1.0,Drama,Music,Vanessa Williams,Chayanne,Kris Kristofferson,0.33,25282694.03645399,25282694.03645399,,2.33,90s
179,tt0120794,The Prince of Egypt,1998,12,Friday,99,USA,English,DreamWorks Animation,7.1,115737,Brenda Chapman,1.0,1,Brenda Chapman,1.0,Animation,Adventure,Val Kilmer,Ralph Fiennes,Michelle Pfeiffer,0.33,161023611.03968102,347113483.43231905,$ 70000000,2.33,90s
180,tt0120707,Ride,1998,3,Friday,90,USA,English,Dimension Films,4.6,683,Millicent Shelton,1.0,1,Millicent Shelton,1.0,Comedy,,Malik Yoba,Melissa De Sousa,John Witherspoon,0.33,8709537.940153375,8709537.940153375,,2.33,90s
181,tt0120831,Slums of Beverly Hills,1998,6,Friday,91,USA,English,Fox Searchlight Pictures,6.6,11873,Tamara Jenkins,1.0,2,Tamara Jenkins,1.0,Comedy,Drama,Natasha Lyonne,Alan Arkin,Bryna Weiss,0.67,8737289.465662576,8737289.465662576,$ 5000000,2.67,90s
182,tt0159097,The Virgin Suicides,1999,9,Friday,97,USA,English,American Zoetrope,7.2,141463,Sofia Coppola,1.0,5,Sofia Coppola,1.0,Drama,Romance,James Woods,Kathleen Turner,Kirsten Dunst,0.67,7621764.90827731,16170835.958865546,$ 9000000,2.67,90s
183,tt0160338,Guinevere,1999,11,Friday,104,USA,English,Miramax,6.0,2372,Audrey Wells,1.0,2,Audrey Wells,1.0,Drama,Romance,Sarah Polley,Stephen Rea,Jean Smart,0.67,982243.6705462184,987520.8672268906,$ 2600000,2.67,90s
184,tt0162662,A Slipping-Down Life,1999,1,Friday,109,USA,English,PFG Entertainment,6.2,1012,Toni Kalem,1.0,1,Toni Kalem,1.0,Drama,Music,Lili Taylor,Guy Pearce,Irma P. Hall,0.67,166376.94651260506,166376.94651260506,,2.67,90s
185,tt0180181,Soft Fruit,1999,10,Thursday,101,Australia,English,New South Wales Film & Television Office,6.5,501,Christina Andreef,1.0,1,Christina Andreef,1.0,Comedy,Drama,Jeanie Drynan,Linal Haft,Russell Dykstra,0.33,21211.316890756298,21211.316890756298,,2.33,90s
